order_item_id,order_id,product_id,quantity,unit_price,discount_pct,cost_price_at_sale
643,326,3,3,3011.45,0.78,2079.85
644,327,31,3,2700.0,21.3,2500.0
645,328,18,3,5069.09,12.78,2768.25
646,329,11,2,3625.98,17.29,1795.44
647,329,31,3,2700.0,15.16,2500.0
648,330,31,2,2700.0,32.42,2500.0
649,331,31,3,2700.0,0.37,2500.0
650,332,14,3,3101.56,41.97,1653.99
651,332,31,3,2700.0,28.07,2500.0
652,332,16,2,2352.78,36.51,1141.59
653,333,31,2,2700.0,2.51,2500.0
654,334,3,3,3011.45,15.97,2079.85
655,335,4,3,2911.73,26.2,1620.58
656,335,25,1,1405.94,31.78,683.23
657,335,31,2,2700.0,26.52,2500.0
658,335,11,2,3625.98,38.25,1795.44
659,336,20,3,1292.37,35.26,671.68
660,336,7,2,3336.23,33.72,1975.36
661,337,28,1,5083.77,12.43,2896.91
662,338,30,3,2120.42,6.94,1542.79
663,339,31,2,2700.0,2.95,2500.0
664,340,4,3,2911.73,2.75,1620.58
665,341,17,2,1223.23,6.76,641.7
666,341,2,1,344.87,15.54,214.37
667,341,26,1,491.47,1.25,302.79
668,341,21,3,2309.06,17.27,1257.12
669,342,17,3,1223.23,1.3,641.7
670,343,26,3,491.47,15.91,302.79
671,343,24,3,3013.98,12.41,1731.5
672,344,31,1,2700.0,36.83,2500.0
673,345,31,1,2700.0,12.53,2500.0
674,345,13,1,903.79,7.31,474.77
675,345,8,1,4716.54,2.22,2251.56
676,346,13,2,903.79,10.15,474.77
677,346,31,3,2700.0,12.94,2500.0
678,347,4,3,2911.73,1.27,1620.58
679,348,8,2,4716.54,11.34,2251.56
680,348,11,2,3625.98,6.41,1795.44
681,349,22,3,1824.54,15.39,1243.57
682,349,25,2,1405.94,12.39,683.23
683,349,11,3,3625.98,5.85,1795.44
684,350,31,1,2700.0,15.3,2500.0
685,351,2,2,344.87,6.07,214.37
686,352,8,3,4716.54,28.85,2251.56
687,353,3,3,3011.45,7.69,2079.85
688,354,8,1,4716.54,2.47,2251.56
689,354,31,1,2700.0,1.89,2500.0
690,355,7,1,3336.23,11.0,1975.36
691,356,1,1,457.62,16.02,341.45
692,356,6,2,4524.34,12.15,2423.6
693,357,31,3,2700.0,12.36,2500.0
694,358,24,1,3013.98,15.44,1731.5
695,358,31,3,2700.0,0.25,2500.0
696,358,11,2,3625.98,1.18,1795.44
697,359,27,2,2259.37,40.06,1531.14
698,359,20,3,1292.37,37.63,671.68
699,359,1,2,457.62,40.3,341.45
700,360,29,3,2293.25,30.87,1316.03
701,360,26,1,491.47,39.98,302.79
702,361,9,3,3032.25,20.85,1837.78
703,361,31,3,2700.0,6.56,2500.0
704,362,16,2,2352.78,37.35,1141.59
705,362,8,3,4716.54,26.02,2251.56
706,363,1,2,457.62,12.95,341.45
707,364,9,3,3032.25,11.56,1837.78
708,364,21,3,2309.06,7.47,1257.12
709,365,27,1,2259.37,0.19,1531.14
710,365,31,1,2700.0,15.23,2500.0
711,365,26,3,491.47,21.56,302.79
712,365,17,3,1223.23,16.91,641.7
713,366,31,3,2700.0,15.39,2500.0
714,367,31,3,2700.0,12.77,2500.0
715,367,8,1,4716.54,11.72,2251.56
716,368,31,1,2700.0,2.35,2500.0
717,370,27,2,2259.37,6.7,1531.14
718,371,31,1,2700.0,21.91,2500.0
719,371,29,1,2293.25,10.27,1316.03
720,371,27,2,2259.37,7.7,1531.14
721,372,6,1,4524.34,1.72,2423.6
722,372,20,3,1292.37,1.93,671.68
723,372,31,3,2700.0,21.73,2500.0
724,373,31,3,2700.0,2.89,2500.0
725,374,21,2,2309.06,1.47,1257.12
726,374,22,2,1824.54,1.24,1243.57
727,375,19,1,1579.21,0.77,1042.58
728,376,31,3,2700.0,41.34,2500.0
729,376,4,2,2911.73,31.63,1620.58
730,376,27,2,2259.37,29.38,1531.14
731,376,8,1,4716.54,28.44,2251.56
732,377,8,2,4716.54,0.96,2251.56
733,377,5,2,3775.0,1.22,1745.57
734,377,2,2,344.87,22.89,214.37
735,378,20,3,1292.37,11.34,671.68
736,378,10,2,1456.11,22.96,736.49
737,378,28,3,5083.77,15.13,2896.91
738,379,31,2,2700.0,6.79,2500.0
739,381,20,1,1292.37,12.1,671.68
740,381,18,2,5069.09,6.83,2768.25
741,381,21,3,2309.06,11.91,1257.12
742,382,22,1,1824.54,17.88,1243.57
743,382,9,3,3032.25,1.83,1837.78
744,382,31,1,2700.0,1.24,2500.0
745,383,2,3,344.87,17.02,214.37
746,383,25,3,1405.94,11.16,683.23
747,383,1,1,457.62,16.11,341.45
748,384,6,3,4524.34,7.43,2423.6
749,384,3,2,3011.45,17.71,2079.85
750,384,14,1,3101.56,7.95,1653.99
751,385,11,3,3625.98,6.98,1795.44
752,385,12,1,1088.03,2.24,682.84
753,385,31,3,2700.0,7.64,2500.0
754,386,17,3,1223.23,22.65,641.7
755,387,31,2,2700.0,12.53,2500.0
756,387,8,3,4716.54,21.4,2251.56
757,387,3,3,3011.45,5.14,2079.85
758,387,29,2,2293.25,1.18,1316.03
759,388,28,1,5083.77,5.59,2896.91
760,388,5,3,3775.0,0.08,1745.57
761,388,2,3,344.87,12.52,214.37
762,388,31,1,2700.0,12.5,2500.0
763,389,7,3,3336.23,16.74,1975.36
764,389,31,1,2700.0,1.13,2500.0
765,389,5,1,3775.0,2.76,1745.57
766,390,7,3,3336.23,1.68,1975.36
767,390,25,2,1405.94,1.85,683.23
768,390,1,2,457.62,11.39,341.45
769,391,7,1,3336.23,1.79,1975.36
770,391,31,1,2700.0,1.91,2500.0
771,392,12,1,1088.03,2.39,682.84
772,392,31,2,2700.0,11.54,2500.0
773,392,23,2,3998.97,22.33,2126.28
774,393,10,1,1456.11,6.52,736.49
775,394,13,1,903.79,10.57,474.77
776,395,22,3,1824.54,6.26,1243.57
777,395,31,2,2700.0,1.49,2500.0
778,396,16,2,2352.78,12.42,1141.59
779,396,26,1,491.47,1.09,302.79
780,397,31,2,2700.0,6.89,2500.0
781,398,12,1,1088.03,7.16,682.84
782,399,31,2,2700.0,0.06,2500.0
783,400,14,2,3101.56,32.76,1653.99
784,401,28,3,5083.77,0.36,2896.91
785,401,9,1,3032.25,6.6,1837.78
786,401,21,3,2309.06,12.93,1257.12
787,402,19,1,1579.21,10.74,1042.58
788,403,14,3,3101.56,2.35,1653.99
789,403,5,1,3775.0,21.16,1745.57
790,404,24,3,3013.98,17.15,1731.5
791,405,3,1,3011.45,7.68,2079.85
792,405,16,2,2352.78,5.92,1141.59
793,406,31,1,2700.0,30.02,2500.0
794,406,15,3,2079.21,25.7,1257.62
795,406,22,2,1824.54,32.67,1243.57
796,407,2,1,344.87,15.7,214.37
797,407,23,1,3998.97,7.53,2126.28
798,408,31,2,2700.0,1.64,2500.0
799,409,18,1,5069.09,3.0,2768.25
800,409,17,1,1223.23,5.85,641.7
801,412,13,2,903.79,10.63,474.77
802,413,20,3,1292.37,1.5,671.68
803,413,23,2,3998.97,6.26,2126.28
804,413,26,3,491.47,20.9,302.79
805,414,31,2,2700.0,12.94,2500.0
806,415,7,2,3336.23,16.92,1975.36
807,415,11,1,3625.98,20.53,1795.44
808,416,31,2,2700.0,5.62,2500.0
809,417,11,2,3625.98,11.17,1795.44
810,417,9,3,3032.25,11.43,1837.78
811,418,31,1,2700.0,6.76,2500.0
812,419,29,1,2293.25,11.81,1316.03
813,420,3,3,3011.45,0.86,2079.85
814,420,30,2,2120.42,6.17,1542.79
815,421,30,2,2120.42,2.1,1542.79
816,421,31,3,2700.0,0.72,2500.0
817,421,18,3,5069.09,20.88,2768.25
818,422,31,2,2700.0,2.27,2500.0
819,422,21,2,2309.06,15.49,1257.12
820,422,3,2,3011.45,0.22,2079.85
821,423,13,2,903.79,0.03,474.77
822,423,31,1,2700.0,12.01,2500.0
823,423,30,1,2120.42,1.65,1542.79
824,423,29,1,2293.25,17.46,1316.03
825,424,31,1,2700.0,34.09,2500.0
826,425,10,2,1456.11,31.09,736.49
827,426,4,3,2911.73,21.92,1620.58
828,427,1,1,457.62,12.3,341.45
829,427,24,1,3013.98,5.27,1731.5
830,428,5,1,3775.0,2.39,1745.57
831,429,21,2,2309.06,34.55,1257.12
832,429,14,3,3101.56,31.72,1653.99
833,430,12,1,1088.03,11.96,682.84
834,431,31,2,2700.0,10.13,2500.0
835,432,7,3,3336.23,22.37,1975.36
836,432,11,2,3625.98,1.8,1795.44
837,433,21,3,2309.06,15.2,1257.12
838,434,1,1,457.62,1.85,341.45
839,434,20,1,1292.37,12.27,671.68
840,434,4,1,2911.73,11.5,1620.58
841,435,31,3,2700.0,35.17,2500.0
842,435,22,1,1824.54,29.73,1243.57
843,435,3,3,3011.45,38.46,2079.85
844,435,19,1,1579.21,28.89,1042.58
845,436,16,3,2352.78,6.82,1141.59
846,437,31,2,2700.0,2.86,2500.0
847,437,14,1,3101.56,0.52,1653.99
848,438,13,1,903.79,10.53,474.77
849,438,19,3,1579.21,17.9,1042.58
850,439,11,2,3625.98,16.27,1795.44
851,439,28,1,5083.77,15.06,2896.91
852,440,12,2,1088.03,11.39,682.84
853,440,25,3,1405.94,15.22,683.23
854,440,31,2,2700.0,5.46,2500.0
855,441,27,2,2259.37,11.15,1531.14
856,441,5,2,3775.0,2.98,1745.57
857,441,31,3,2700.0,0.58,2500.0
858,442,24,3,3013.98,1.95,1731.5
859,442,16,1,2352.78,15.1,1141.59
860,442,2,3,344.87,0.78,214.37
861,442,10,2,1456.11,6.81,736.49
862,443,25,2,1405.94,37.0,683.23
863,444,20,3,1292.37,21.98,671.68
864,445,23,1,3998.97,7.25,2126.28
865,445,26,3,491.47,5.02,302.79
866,445,31,2,2700.0,0.29,2500.0
867,445,27,3,2259.37,11.96,1531.14
868,446,9,1,3032.25,15.55,1837.78
869,446,29,3,2293.25,5.56,1316.03
870,447,7,3,3336.23,27.82,1975.36
871,447,25,1,1405.94,29.7,683.23
872,448,7,1,3336.23,0.8,1975.36
873,448,3,1,3011.45,6.57,2079.85
874,449,31,2,2700.0,11.01,2500.0
875,449,22,2,1824.54,7.82,1243.57
876,450,22,1,1824.54,1.37,1243.57
877,451,31,3,2700.0,7.85,2500.0
878,451,16,2,2352.78,16.86,1141.59
879,452,21,1,2309.06,12.62,1257.12
880,453,26,3,491.47,1.05,302.79
881,454,10,3,1456.11,20.1,736.49
882,454,6,2,4524.34,22.96,2423.6
883,454,29,1,2293.25,16.99,1316.03
884,455,7,2,3336.23,0.48,1975.36
885,455,25,2,1405.94,7.16,683.23
886,455,8,3,4716.54,2.77,2251.56
887,456,31,2,2700.0,12.73,2500.0
888,456,25,3,1405.94,22.9,683.23
889,456,15,1,2079.21,5.35,1257.62
890,457,13,3,903.79,1.72,474.77
891,457,31,2,2700.0,11.73,2500.0
892,458,9,3,3032.25,5.32,1837.78
893,458,31,2,2700.0,10.43,2500.0
894,459,31,2,2700.0,2.24,2500.0
895,459,3,3,3011.45,10.93,2079.85
896,460,14,2,3101.56,7.11,1653.99
897,460,22,1,1824.54,7.54,1243.57
898,460,15,3,2079.21,2.77,1257.62
899,461,11,1,3625.98,34.32,1795.44
900,461,31,2,2700.0,37.88,2500.0
901,462,13,3,903.79,21.18,474.77
902,462,31,3,2700.0,2.55,2500.0
903,463,29,3,2293.25,15.87,1316.03
904,464,1,2,457.62,2.03,341.45
905,465,7,2,3336.23,15.54,1975.36
906,466,10,3,1456.11,10.74,736.49
907,466,31,2,2700.0,15.91,2500.0
908,467,6,2,4524.34,39.7,2423.6
909,467,18,3,5069.09,36.1,2768.25
910,468,31,3,2700.0,20.67,2500.0
911,469,31,3,2700.0,1.15,2500.0
912,469,28,2,5083.77,0.3,2896.91
913,469,12,2,1088.03,1.18,682.84
914,470,8,1,4716.54,0.54,2251.56
915,470,12,1,1088.03,21.34,682.84
916,470,3,1,3011.45,6.96,2079.85
917,471,24,3,3013.98,1.27,1731.5
918,473,23,3,3998.97,21.53,2126.28
919,474,31,1,2700.0,7.57,2500.0
920,475,18,1,5069.09,37.39,2768.25
921,476,11,2,3625.98,15.25,1795.44
922,476,28,3,5083.77,1.61,2896.91
923,477,24,3,3013.98,21.81,1731.5
924,477,10,2,1456.11,11.14,736.49
925,477,16,1,2352.78,5.37,1141.59
926,477,31,3,2700.0,10.2,2500.0
927,478,31,1,2700.0,5.03,2500.0
928,478,15,2,2079.21,2.35,1257.62
929,479,31,2,2700.0,36.91,2500.0
930,480,31,2,2700.0,1.04,2500.0
931,482,18,1,5069.09,40.61,2768.25
932,483,30,1,2120.42,17.96,1542.79
933,483,28,3,5083.77,5.92,2896.91
934,483,20,2,1292.37,12.54,671.68
935,484,11,3,3625.98,0.25,1795.44
936,485,9,2,3032.25,16.55,1837.78
937,485,8,2,4716.54,1.85,2251.56
938,485,1,3,457.62,12.11,341.45
939,485,16,3,2352.78,22.05,1141.59
940,486,12,1,1088.03,12.52,682.84
941,486,4,2,2911.73,16.14,1620.58
942,486,8,2,4716.54,7.5,2251.56
943,487,14,1,3101.56,10.65,1653.99
944,488,30,2,2120.42,6.06,1542.79
945,489,31,2,2700.0,15.59,2500.0
946,489,10,2,1456.11,2.74,736.49
947,490,24,2,3013.98,31.2,1731.5
948,491,11,1,3625.98,12.24,1795.44
949,491,31,3,2700.0,5.33,2500.0
950,491,9,2,3032.25,12.23,1837.78
951,492,31,2,2700.0,21.49,2500.0
952,492,9,2,3032.25,11.51,1837.78
953,493,9,1,3032.25,11.5,1837.78
954,494,1,2,457.62,15.87,341.45
955,494,28,1,5083.77,2.19,2896.91
956,495,16,3,2352.78,10.6,1141.59
957,495,7,3,3336.23,21.83,1975.36
958,496,18,1,5069.09,40.79,2768.25
959,497,25,2,1405.94,20.92,683.23
960,498,4,2,2911.73,0.81,1620.58
961,499,4,1,2911.73,0.0,1620.58
962,500,7,2,3336.23,0.76,1975.36
963,500,22,2,1824.54,0.29,1243.57
964,501,16,3,2352.78,29.69,1141.59
965,501,6,1,4524.34,27.22,2423.6
966,501,8,1,4716.54,34.97,2251.56
967,502,5,3,3775.0,10.9,1745.57
968,502,13,3,903.79,0.13,474.77
969,503,23,2,3998.97,16.89,2126.28
970,503,31,2,2700.0,1.45,2500.0
971,504,9,2,3032.25,2.87,1837.78
972,504,31,3,2700.0,7.22,2500.0
973,505,11,2,3625.98,21.15,1795.44
974,505,26,3,491.47,5.62,302.79
975,505,31,3,2700.0,6.78,2500.0
976,506,20,1,1292.37,7.12,671.68
977,506,11,1,3625.98,1.6,1795.44
978,506,10,2,1456.11,0.81,736.49
979,506,16,1,2352.78,20.35,1141.59
980,507,17,3,1223.23,1.23,641.7
981,507,21,1,2309.06,2.47,1257.12
982,508,7,3,3336.23,12.84,1975.36
983,509,26,1,491.47,15.7,302.79
984,509,24,1,3013.98,15.28,1731.5
985,510,12,3,1088.03,5.06,682.84
986,511,31,2,2700.0,29.17,2500.0
987,512,31,1,2700.0,1.13,2500.0
988,512,3,1,3011.45,7.31,2079.85
989,513,1,1,457.62,34.22,341.45
990,514,29,1,2293.25,6.0,1316.03
991,514,31,1,2700.0,22.08,2500.0
992,515,7,3,3336.23,10.43,1975.36
993,516,31,3,2700.0,5.68,2500.0
994,516,25,3,1405.94,1.48,683.23
995,517,31,2,2700.0,1.08,2500.0
996,517,6,1,4524.34,0.53,2423.6
997,518,20,3,1292.37,6.05,671.68
998,518,31,2,2700.0,12.8,2500.0
999,518,5,1,3775.0,2.33,1745.57
1000,519,8,3,4716.54,12.88,2251.56
1001,519,6,2,4524.34,0.55,2423.6
1002,520,27,3,2259.37,10.41,1531.14
1003,520,16,2,2352.78,11.65,1141.59
1004,521,27,3,2259.37,7.11,1531.14
1005,522,31,1,2700.0,0.18,2500.0
1006,523,31,3,2700.0,10.73,2500.0
1007,523,4,3,2911.73,0.35,1620.58
1008,524,28,2,5083.77,25.92,2896.91
1009,525,31,2,2700.0,0.24,2500.0
1010,526,31,3,2700.0,2.24,2500.0
1011,527,1,2,457.62,0.47,341.45
1012,527,3,3,3011.45,1.51,2079.85
1013,527,31,2,2700.0,16.66,2500.0
1014,528,9,3,3032.25,6.2,1837.78
1015,529,30,2,2120.42,11.96,1542.79
1016,529,25,1,1405.94,2.41,683.23
1017,529,13,2,903.79,0.31,474.77
1018,530,31,1,2700.0,0.64,2500.0
1019,531,16,2,2352.78,2.93,1141.59
1020,531,31,1,2700.0,0.94,2500.0
1021,531,1,2,457.62,7.88,341.45
1022,531,21,2,2309.06,12.92,1257.12
1023,532,10,1,1456.11,11.43,736.49
1024,532,3,2,3011.45,0.45,2079.85
1025,532,6,3,4524.34,7.65,2423.6
1026,533,22,2,1824.54,38.35,1243.57
1027,533,24,3,3013.98,39.55,1731.5
1028,534,5,1,3775.0,15.29,1745.57
1029,534,31,2,2700.0,22.6,2500.0
1030,535,31,2,2700.0,0.2,2500.0
1031,535,23,1,3998.97,0.54,2126.28
1032,536,29,3,2293.25,2.82,1316.03
1033,537,9,2,3032.25,11.54,1837.78
1034,537,21,2,2309.06,2.05,1257.12
1035,538,4,3,2911.73,7.1,1620.58
1036,539,26,1,491.47,6.16,302.79
1037,539,6,2,4524.34,16.41,2423.6
1038,540,26,2,491.47,6.2,302.79
1039,541,31,1,2700.0,6.36,2500.0
1040,542,25,1,1405.94,12.37,683.23
1041,543,28,2,5083.77,6.91,2896.91
1042,544,31,3,2700.0,32.67,2500.0
1043,544,14,3,3101.56,40.18,1653.99
1044,545,20,1,1292.37,6.05,671.68
1045,545,31,3,2700.0,2.9,2500.0
1046,546,13,1,903.79,0.97,474.77
1047,546,21,1,2309.06,2.69,1257.12
1048,547,29,1,2293.25,16.92,1316.03
1049,547,3,1,3011.45,6.26,2079.85
1050,547,11,3,3625.98,10.65,1795.44
1051,548,24,1,3013.98,7.69,1731.5
1052,549,27,2,2259.37,11.06,1531.14
1053,549,22,1,1824.54,1.38,1243.57
1054,549,11,3,3625.98,11.14,1795.44
1055,550,7,1,3336.23,0.27,1975.36
1056,550,31,2,2700.0,1.49,2500.0
1057,551,30,3,2120.42,10.34,1542.79
1058,551,8,2,4716.54,16.24,2251.56
1059,552,18,3,5069.09,5.92,2768.25
1060,553,31,1,2700.0,12.52,2500.0
1061,554,16,3,2352.78,10.58,1141.59
1062,554,4,3,2911.73,10.39,1620.58
1063,554,12,2,1088.03,11.55,682.84
1064,555,26,3,491.47,7.51,302.79
1065,556,31,1,2700.0,0.08,2500.0
1066,557,9,2,3032.25,10.56,1837.78
1067,558,25,2,1405.94,0.82,683.23
1068,558,2,3,344.87,0.33,214.37
1069,558,8,1,4716.54,0.85,2251.56
1070,559,14,2,3101.56,1.47,1653.99
1071,559,31,1,2700.0,17.88,2500.0
1072,560,29,1,2293.25,0.9,1316.03
1073,560,3,1,3011.45,12.98,2079.85
1074,561,8,1,4716.54,1.61,2251.56
1075,561,10,1,1456.11,10.34,736.49
1076,561,21,1,2309.06,5.25,1257.12
1077,561,9,2,3032.25,6.44,1837.78
1078,562,26,1,491.47,5.52,302.79
1079,562,18,2,5069.09,1.75,2768.25
1080,562,20,1,1292.37,7.86,671.68
1081,563,21,3,2309.06,1.82,1257.12
1082,563,23,2,3998.97,1.35,2126.28
1083,564,2,1,344.87,2.43,214.37
1084,564,12,2,1088.03,5.22,682.84
1085,564,24,1,3013.98,10.37,1731.5
1086,565,21,1,2309.06,20.2,1257.12
1087,565,14,3,3101.56,5.31,1653.99
1088,566,28,2,5083.77,10.59,2896.91
1089,566,31,2,2700.0,15.14,2500.0
1090,567,31,2,2700.0,10.71,2500.0
1091,568,26,1,491.47,22.75,302.79
1092,569,27,3,2259.37,5.82,1531.14
1093,570,26,2,491.47,16.48,302.79
1094,570,8,2,4716.54,0.09,2251.56
1095,571,28,1,5083.77,0.26,2896.91
1096,571,24,3,3013.98,2.8,1731.5
1097,572,5,2,3775.0,12.06,1745.57
1098,573,8,1,4716.54,12.59,2251.56
1099,574,31,3,2700.0,6.73,2500.0
1100,574,18,2,5069.09,15.68,2768.25
1101,574,19,3,1579.21,1.06,1042.58
1102,574,16,3,2352.78,7.08,1141.59
1103,575,30,2,2120.42,6.46,1542.79
1104,576,20,3,1292.37,16.97,671.68
1105,576,7,1,3336.23,7.75,1975.36
1106,576,29,3,2293.25,20.61,1316.03
1107,577,31,2,2700.0,0.44,2500.0
1108,577,8,1,4716.54,2.68,2251.56
1109,578,23,2,3998.97,2.78,2126.28
1110,578,31,2,2700.0,5.45,2500.0
1111,578,29,2,2293.25,10.29,1316.03
1112,579,12,3,1088.03,6.59,682.84
1113,579,28,1,5083.77,1.94,2896.91
1114,580,16,1,2352.78,20.3,1141.59
1115,581,14,1,3101.56,6.04,1653.99
1116,581,19,3,1579.21,0.28,1042.58
1117,581,31,3,2700.0,7.56,2500.0
1118,581,11,2,3625.98,0.5,1795.44
1119,582,22,1,1824.54,2.92,1243.57
1120,582,11,3,3625.98,1.78,1795.44
1121,582,1,2,457.62,6.42,341.45
1122,582,31,1,2700.0,7.51,2500.0
1123,583,22,2,1824.54,33.34,1243.57
1124,584,1,2,457.62,7.13,341.45
1125,584,31,1,2700.0,7.06,2500.0
1126,585,10,2,1456.11,15.09,736.49
1127,586,31,2,2700.0,2.9,2500.0
1128,586,29,3,2293.25,0.8,1316.03
1129,586,22,2,1824.54,12.84,1243.57
1130,586,13,1,903.79,22.11,474.77
1131,587,23,2,3998.97,2.91,2126.28
1132,587,10,2,1456.11,1.57,736.49
1133,587,11,2,3625.98,15.86,1795.44
1134,588,8,1,4716.54,15.92,2251.56
1135,589,23,2,3998.97,22.0,2126.28
1136,590,31,3,2700.0,28.34,2500.0
1137,590,6,2,4524.34,28.72,2423.6
1138,591,26,1,491.47,7.76,302.79
1139,591,12,3,1088.03,12.04,682.84
1140,591,9,3,3032.25,5.75,1837.78
1141,591,13,2,903.79,5.26,474.77
1142,592,28,1,5083.77,1.58,2896.91
1143,593,27,2,2259.37,2.74,1531.14
1144,593,31,2,2700.0,2.27,2500.0
1145,594,19,1,1579.21,10.38,1042.58
1146,594,30,3,2120.42,17.52,1542.79
1147,594,31,2,2700.0,1.0,2500.0
1148,595,4,1,2911.73,22.22,1620.58
1149,595,31,1,2700.0,20.43,2500.0
1150,596,1,2,457.62,35.6,341.45
1151,596,5,1,3775.0,27.6,1745.57
1152,598,12,1,1088.03,20.78,682.84
1153,598,29,3,2293.25,1.3,1316.03
1154,599,11,3,3625.98,20.6,1795.44
1155,599,19,3,1579.21,2.88,1042.58
1156,599,18,2,5069.09,12.09,2768.25
1157,599,31,2,2700.0,10.44,2500.0
1158,600,31,2,2700.0,1.94,2500.0
1159,600,29,1,2293.25,12.89,1316.03
1160,602,12,3,1088.03,1.06,682.84
1161,602,22,2,1824.54,0.84,1243.57
1162,603,12,3,1088.03,22.33,682.84
1163,603,9,3,3032.25,11.77,1837.78
1164,604,31,1,2700.0,0.7,2500.0
1165,605,7,1,3336.23,12.27,1975.36
1166,605,5,1,3775.0,5.34,1745.57
1167,605,24,3,3013.98,2.77,1731.5
1168,606,31,3,2700.0,20.6,2500.0
1169,606,29,3,2293.25,5.68,1316.03
1170,607,31,1,2700.0,35.69,2500.0
1171,608,24,2,3013.98,22.59,1731.5
1172,609,14,3,3101.56,39.07,1653.99
1173,609,23,3,3998.97,40.3,2126.28
1174,609,5,2,3775.0,32.27,1745.57
1175,610,20,1,1292.37,1.5,671.68
1176,611,17,2,1223.23,10.2,641.7
1177,611,19,1,1579.21,21.73,1042.58
1178,612,31,2,2700.0,0.1,2500.0
1179,612,13,2,903.79,0.42,474.77
1180,612,22,3,1824.54,0.71,1243.57
1181,613,6,3,4524.34,17.84,2423.6
1182,613,3,1,3011.45,1.49,2079.85
1183,614,15,1,2079.21,0.08,1257.62
1184,614,13,3,903.79,12.05,474.77
1185,615,25,3,1405.94,1.29,683.23
1186,616,24,2,3013.98,28.29,1731.5
1187,617,15,2,2079.21,21.7,1257.62
1188,618,31,1,2700.0,5.13,2500.0
1189,619,8,3,4716.54,0.23,2251.56
1190,619,14,2,3101.56,12.69,1653.99
1191,619,29,3,2293.25,7.82,1316.03
1192,620,21,3,2309.06,21.51,1257.12
1193,620,31,2,2700.0,15.84,2500.0
1194,620,9,3,3032.25,5.91,1837.78
1195,621,10,1,1456.11,7.1,736.49
1196,621,30,1,2120.42,1.5,1542.79
1197,621,31,2,2700.0,10.9,2500.0
1198,621,4,2,2911.73,11.49,1620.58
1199,622,12,3,1088.03,11.6,682.84
1200,623,22,2,1824.54,7.27,1243.57
1201,623,28,2,5083.77,2.42,2896.91
1202,624,25,2,1405.94,5.4,683.23
1203,624,31,3,2700.0,5.26,2500.0
1204,625,31,2,2700.0,10.81,2500.0
1205,625,1,1,457.62,6.71,341.45
1206,626,31,1,2700.0,15.11,2500.0
1207,626,14,2,3101.56,1.74,1653.99
1208,627,29,1,2293.25,7.3,1316.03
1209,628,4,1,2911.73,1.96,1620.58
1210,629,15,1,2079.21,7.93,1257.62
1211,630,23,1,3998.97,1.52,2126.28
1212,631,27,1,2259.37,12.63,1531.14
1213,631,31,2,2700.0,11.0,2500.0
1214,632,31,2,2700.0,0.87,2500.0
1215,632,7,3,3336.23,7.42,1975.36
1216,633,31,3,2700.0,1.14,2500.0
1217,633,6,1,4524.34,6.7,2423.6
1218,633,27,3,2259.37,2.54,1531.14
1219,634,29,2,2293.25,5.59,1316.03
1220,634,16,2,2352.78,7.4,1141.59
1221,634,15,2,2079.21,12.24,1257.62
1222,634,31,1,2700.0,17.2,2500.0
1223,635,24,3,3013.98,16.82,1731.5
1224,635,27,1,2259.37,2.78,1531.14
1225,636,8,1,4716.54,31.94,2251.56
1226,636,10,3,1456.11,33.4,736.49
1227,637,31,2,2700.0,7.3,2500.0
1228,638,2,3,344.87,2.97,214.37
1229,639,16,3,2352.78,5.36,1141.59
1230,640,29,2,2293.25,17.22,1316.03
1231,640,31,3,2700.0,2.2,2500.0
1232,641,29,1,2293.25,22.17,1316.03
1233,641,7,1,3336.23,6.48,1975.36
1234,642,12,1,1088.03,2.44,682.84
1235,642,14,2,3101.56,20.83,1653.99
1236,643,31,2,2700.0,6.46,2500.0
1237,643,11,2,3625.98,7.97,1795.44
1238,644,31,1,2700.0,22.52,2500.0
1239,644,2,3,344.87,2.88,214.37
1240,645,19,3,1579.21,12.2,1042.58
1241,646,8,2,4716.54,40.11,2251.56
1242,647,8,2,4716.54,2.23,2251.56
1243,647,5,2,3775.0,1.52,1745.57
1244,648,5,3,3775.0,12.68,1745.57
1245,648,31,1,2700.0,20.95,2500.0
1246,648,3,3,3011.45,0.74,2079.85
1247,649,10,2,1456.11,2.2,736.49
1248,650,14,1,3101.56,32.38,1653.99
1249,651,17,3,1223.23,11.89,641.7
1250,652,20,1,1292.37,7.0,671.68
1251,652,26,3,491.47,11.63,302.79
1252,652,15,1,2079.21,6.26,1257.62
1253,652,16,3,2352.78,10.35,1141.59
1254,653,9,2,3032.25,16.8,1837.78
1255,653,2,2,344.87,6.52,214.37
1256,654,27,2,2259.37,16.28,1531.14
1257,654,4,2,2911.73,17.18,1620.58
1258,655,11,3,3625.98,7.34,1795.44
1259,655,31,3,2700.0,10.39,2500.0
1260,656,22,2,1824.54,20.19,1243.57
1261,657,26,3,491.47,5.87,302.79
1262,658,16,1,2352.78,2.54,1141.59
1263,659,31,2,2700.0,5.07,2500.0
1264,659,16,1,2352.78,7.25,1141.59
1265,660,5,1,3775.0,22.17,1745.57
1266,660,27,1,2259.37,2.23,1531.14
1267,661,13,3,903.79,39.61,474.77
1268,661,28,3,5083.77,37.64,2896.91
1269,661,30,1,2120.42,26.69,1542.79
1270,662,31,2,2700.0,20.84,2500.0
1271,663,24,3,3013.98,1.36,1731.5
1272,663,2,2,344.87,6.34,214.37
1273,663,7,3,3336.23,6.0,1975.36
